site,date,yday,year,hour,temp.ben,temp.pel,do_eq.ben,do_eq.pel,do.ben,do.pel,do_sat.ben,do_sat.pel,par.ben,par.pel,wspeed
st33,2018-07-29,210,2018,9,13.592,13.809999999999999,9.561281010609754,9.50801981742762,11.610896611556011,12.295,118.05936925,122.8,11.54955,70.09464999999999,4.4
st33,2018-07-29,210,2018,10,13.592,13.95,9.56128060578233,9.474045225082826,7.239594511985938,12.475,73.612075,124.95,10.653224999999999,66.11252499999999,3.8
st33,2018-07-29,210,2018,11,13.654,14.04,9.546094362892614,9.452312643559246,9.621479980832204,12.615,97.97325441666666,126.65,7.068849999999999,38.233025,6.3
st33,2018-07-29,210,2018,12,13.800166666666666,14.11,9.510451385107269,9.435462720537533,12.10708877444302,12.59,123.68401216666666,126.6,7.766299999999999,38.631699999999995,7.8
st33,2018-07-29,210,2018,13,14.040166666666668,14.085,9.452284947996379,9.441474186143108,13.567206583589245,12.645,139.32481591666667,127,8.06415,46.199124999999995,6.2
st33,2018-07-29,210,2018,14,14.073583333333334,14.08,9.444225148657337,9.442677160135974,13.840948093993795,12.64,142.23772133333333,127,1.1951,10.355375,4.8
st33,2018-07-29,210,2018,15,14.072,14.08,9.444605522743117,9.442677160135974,13.657475231792354,12.57,140.34749583333334,126.3,0.7964249999999999,6.869975,2.7
st33,2018-07-29,210,2018,16,14.058250000000001,14.055,9.447915121995184,9.448696412166985,13.458101388200122,12.54,138.25674808333332,125.95,1.9915249999999998,15.731475,4.9
st33,2018-07-29,210,2018,17,14.045333333333334,14.035,9.451028661975672,9.453516102721274,13.273976178044185,12.49,136.32647958333334,125.4,0.9952999999999999,7.467525,4.5
st33,2018-07-29,210,2018,18,14.007666666666667,14.024999999999999,9.460111132185732,9.45592741154093,13.145463631008866,12.434999999999999,134.89484683333333,124.8,1.5928499999999999,10.55425,4.5
st33,2018-07-29,210,2018,19,13.985833333333334,14.015,9.465387424345614,9.458339696758987,13.013607800706763,12.42,133.47768391666668,124.6,1.493875,10.951999999999998,4.7
st33,2018-07-29,210,2018,20,13.9605,13.98,9.471508035742987,9.46679075883018,12.908090519067356,12.355,132.32170608333334,123.85,1.49295,10.853024999999999,4.7
st33,2018-07-29,210,2018,21,13.944583333333334,13.95,9.475355451870723,9.474043754531634,12.757561228567862,12.3,130.73292208333334,123.25,0.5975499999999999,5.874675000000001,6.7
st33,2018-07-29,210,2018,22,13.880666666666666,13.89,9.49084467527087,9.488577705528133,12.628396333578047,12.149999999999999,129.22729225,121.55,0,0.9952999999999999,7
st33,2018-07-29,210,2018,23,13.837916666666667,13.84,9.501221538792601,9.500713669511324,12.379688675927206,12.035,126.56266491666668,120.3,0,0,3.1
